TimeStamp,Value
Thu Apr 09 08:48:16 CDT 2015,1.01953125
Thu Apr 09 08:48:17 CDT 2015,1.0234375
Thu Apr 09 08:48:18 CDT 2015,0.599609375
Thu Apr 09 08:48:20 CDT 2015,1.06640625
Thu Apr 09 08:48:22 CDT 2015,1.5625
Thu Apr 09 08:48:23 CDT 2015,0.76171875
Thu Apr 09 08:48:25 CDT 2015,1.8125
Thu Apr 09 08:48:26 CDT 2015,0.884765625
Thu Apr 09 08:48:27 CDT 2015,1.09375
Thu Apr 09 08:48:29 CDT 2015,0.853515625
Thu Apr 09 08:48:30 CDT 2015,0.4921875
Thu Apr 09 08:48:33 CDT 2015,3.62890625
Thu Apr 09 08:48:35 CDT 2015,1.40234375
Thu Apr 09 08:48:36 CDT 2015,1.06640625
Thu Apr 09 08:48:37 CDT 2015,1.4375
Thu Apr 09 08:48:38 CDT 2015,0.453125
Thu Apr 09 08:48:41 CDT 2015,1.1575520833333333
Thu Apr 09 08:48:42 CDT 2015,1.29296875
Thu Apr 09 08:48:45 CDT 2015,2.1484375
Thu Apr 09 08:48:46 CDT 2015,0.5885416666666666
Thu Apr 09 08:48:47 CDT 2015,0.28125
Thu Apr 09 08:48:48 CDT 2015,0.3776041666666667
Thu Apr 09 08:48:50 CDT 2015,0.9765625
Thu Apr 09 08:48:51 CDT 2015,0.26953125
Thu Apr 09 08:48:53 CDT 2015,1.75
Thu Apr 09 08:48:54 CDT 2015,0.3971354166666667
Thu Apr 09 08:48:55 CDT 2015,0.595703125
Thu Apr 09 08:48:57 CDT 2015,1.2421875
Thu Apr 09 08:48:58 CDT 2015,0.755859375
Thu Apr 09 08:48:59 CDT 2015,0.578125
Thu Apr 09 08:49:00 CDT 2015,0.427734375
Thu Apr 09 08:49:01 CDT 2015,0.421875
Thu Apr 09 08:49:02 CDT 2015,1.20703125
Thu Apr 09 08:49:03 CDT 2015,0.7109375
Thu Apr 09 08:49:06 CDT 2015,2.6171875
Thu Apr 09 08:49:07 CDT 2015,0.5481770833333334
Thu Apr 09 08:49:08 CDT 2015,0.466796875
Thu Apr 09 08:49:10 CDT 2015,1.76171875
Thu Apr 09 08:49:11 CDT 2015,1.3203125
Thu Apr 09 08:49:12 CDT 2015,0.7421875
Thu Apr 09 08:49:13 CDT 2015,0.3330078125
Thu Apr 09 08:49:16 CDT 2015,1.0013020833333333
Thu Apr 09 08:49:17 CDT 2015,0.85546875
Thu Apr 09 08:49:20 CDT 2015,1.544921875
Thu Apr 09 08:49:21 CDT 2015,0.50390625
Thu Apr 09 08:49:22 CDT 2015,0.609375
Thu Apr 09 08:49:23 CDT 2015,0.640625
Thu Apr 09 08:49:26 CDT 2015,3.10546875
Thu Apr 09 08:49:27 CDT 2015,0.26953125
Thu Apr 09 08:49:28 CDT 2015,1.58984375
Thu Apr 09 08:49:30 CDT 2015,0.6705729166666666
Thu Apr 09 08:49:31 CDT 2015,0.66796875
Thu Apr 09 08:49:34 CDT 2015,3.359375
Thu Apr 09 08:49:35 CDT 2015,1.06640625
Thu Apr 09 08:49:36 CDT 2015,0.2825520833333333
Thu Apr 09 08:49:37 CDT 2015,0.48046875
Thu Apr 09 08:49:38 CDT 2015,0.3763020833333333
Thu Apr 09 08:49:39 CDT 2015,0.33203125
Thu Apr 09 08:49:40 CDT 2015,0.462890625
Thu Apr 09 08:49:41 CDT 2015,0.26953125
Thu Apr 09 08:49:42 CDT 2015,0.521484375
Thu Apr 09 08:49:43 CDT 2015,0.94921875
Thu Apr 09 08:49:44 CDT 2015,0.55859375
Thu Apr 09 08:49:45 CDT 2015,0.6875
Thu Apr 09 08:49:46 CDT 2015,0.38671875
Thu Apr 09 08:49:47 CDT 2015,0.42578125
Thu Apr 09 08:49:48 CDT 2015,0.94921875
Thu Apr 09 08:49:50 CDT 2015,2.1953125
Thu Apr 09 08:49:51 CDT 2015,0.7265625
Thu Apr 09 08:49:53 CDT 2015,0.92578125
Thu Apr 09 08:49:54 CDT 2015,0.26953125
Thu Apr 09 08:49:55 CDT 2015,0.857421875
Thu Apr 09 08:49:57 CDT 2015,1.8984375
Thu Apr 09 08:49:58 CDT 2015,0.3671875
Thu Apr 09 08:50:01 CDT 2015,3.046875
Thu Apr 09 08:50:03 CDT 2015,2.625
Thu Apr 09 08:50:04 CDT 2015,0.453125
Thu Apr 09 08:50:05 CDT 2015,0.3997395833333333
Thu Apr 09 08:50:06 CDT 2015,0.3333333333333333
Thu Apr 09 08:50:07 CDT 2015,0.509765625
Thu Apr 09 08:50:08 CDT 2015,0.2880859375
Thu Apr 09 08:50:09 CDT 2015,0.41015625
Thu Apr 09 08:50:10 CDT 2015,0.84765625
Thu Apr 09 08:50:12 CDT 2015,1.0625
Thu Apr 09 08:50:13 CDT 2015,0.79296875
Thu Apr 09 08:50:16 CDT 2015,1.140625
Thu Apr 09 08:50:17 CDT 2015,0.3984375
Thu Apr 09 08:50:20 CDT 2015,1.677734375
Thu Apr 09 08:50:21 CDT 2015,0.26953125
Thu Apr 09 08:50:22 CDT 2015,0.353515625
Thu Apr 09 08:50:23 CDT 2015,0.515625
Thu Apr 09 08:50:24 CDT 2015,1.87890625
Thu Apr 09 08:50:25 CDT 2015,0.380859375
Thu Apr 09 08:50:26 CDT 2015,0.4609375
Thu Apr 09 08:50:28 CDT 2015,2.7578125
Thu Apr 09 08:50:32 CDT 2015,1.30078125
Thu Apr 09 08:50:33 CDT 2015,0.419921875
Thu Apr 09 08:50:34 CDT 2015,0.662109375
Thu Apr 09 08:50:35 CDT 2015,0.439453125
Thu Apr 09 08:50:36 CDT 2015,0.3984375
Thu Apr 09 08:50:37 CDT 2015,0.6328125
Thu Apr 09 08:50:38 CDT 2015,0.59765625
Thu Apr 09 08:50:40 CDT 2015,1.13671875
Thu Apr 09 08:50:41 CDT 2015,0.49609375
Thu Apr 09 08:50:42 CDT 2015,0.48046875
Thu Apr 09 08:50:43 CDT 2015,0.5625
Thu Apr 09 08:50:44 CDT 2015,1.5078125
Thu Apr 09 08:50:45 CDT 2015,0.35546875
Thu Apr 09 08:50:46 CDT 2015,0.74609375
Thu Apr 09 08:50:48 CDT 2015,2.265625
Thu Apr 09 08:50:49 CDT 2015,0.3369140625
Thu Apr 09 08:50:50 CDT 2015,0.400390625
Thu Apr 09 08:50:51 CDT 2015,0.734375
Thu Apr 09 08:50:53 CDT 2015,2.265625
Thu Apr 09 08:50:55 CDT 2015,0.974609375
Thu Apr 09 08:50:56 CDT 2015,0.515625
Thu Apr 09 08:50:58 CDT 2015,1.29296875
Thu Apr 09 08:50:59 CDT 2015,0.3736979166666667
Thu Apr 09 08:51:00 CDT 2015,0.64453125
Thu Apr 09 08:51:01 CDT 2015,1.2109375
Thu Apr 09 08:51:02 CDT 2015,0.3515625
Thu Apr 09 08:51:03 CDT 2015,0.5390625
Thu Apr 09 08:51:05 CDT 2015,2.66015625
Thu Apr 09 08:51:06 CDT 2015,0.3294270833333333
Thu Apr 09 08:51:08 CDT 2015,1.9921875
Thu Apr 09 08:51:09 CDT 2015,0.359375
Thu Apr 09 08:51:10 CDT 2015,0.3893229166666667
Thu Apr 09 08:51:11 CDT 2015,0.447265625
Thu Apr 09 08:51:12 CDT 2015,0.44921875
Thu Apr 09 08:51:17 CDT 2015,3.99609375
Thu Apr 09 08:51:18 CDT 2015,0.5481770833333334
Thu Apr 09 08:51:19 CDT 2015,0.28515625
Thu Apr 09 08:51:20 CDT 2015,0.3059895833333333
Thu Apr 09 08:51:21 CDT 2015,0.28515625
Thu Apr 09 08:51:23 CDT 2015,1.47265625
Thu Apr 09 08:51:24 CDT 2015,0.708984375
Thu Apr 09 08:51:28 CDT 2015,3.99609375
Thu Apr 09 08:51:29 CDT 2015,0.66015625
Thu Apr 09 08:51:30 CDT 2015,0.5859375
Thu Apr 09 08:51:31 CDT 2015,0.4375
Thu Apr 09 08:51:32 CDT 2015,0.5390625
Thu Apr 09 08:51:33 CDT 2015,0.84765625
Thu Apr 09 08:51:34 CDT 2015,0.30078125
Thu Apr 09 08:51:35 CDT 2015,0.26953125
Thu Apr 09 08:51:36 CDT 2015,0.3515625
Thu Apr 09 08:51:37 CDT 2015,0.43359375
Thu Apr 09 08:51:38 CDT 2015,1.1171875
Thu Apr 09 08:51:42 CDT 2015,3.99609375
Thu Apr 09 08:51:43 CDT 2015,0.26953125
Thu Apr 09 08:51:44 CDT 2015,1.25390625
Thu Apr 09 08:51:45 CDT 2015,0.3411458333333333
Thu Apr 09 08:51:46 CDT 2015,0.396484375
Thu Apr 09 08:51:48 CDT 2015,2.0625
Thu Apr 09 08:51:50 CDT 2015,1.01953125
Thu Apr 09 08:51:51 CDT 2015,0.3359375
Thu Apr 09 08:51:52 CDT 2015,0.9375
Thu Apr 09 08:51:55 CDT 2015,1.822265625
Thu Apr 09 08:51:56 CDT 2015,0.2919921875
Thu Apr 09 08:51:57 CDT 2015,0.3515625
Thu Apr 09 08:51:59 CDT 2015,2.3359375
Thu Apr 09 08:52:00 CDT 2015,0.28515625
Thu Apr 09 08:52:01 CDT 2015,0.291015625
Thu Apr 09 08:52:02 CDT 2015,0.3828125
Thu Apr 09 08:52:03 CDT 2015,0.431640625
Thu Apr 09 08:52:07 CDT 2015,1.3645833333333333
Thu Apr 09 08:52:08 CDT 2015,0.4296875
Thu Apr 09 08:52:09 CDT 2015,1.40234375
Thu Apr 09 08:52:12 CDT 2015,2.94140625
Thu Apr 09 08:52:13 CDT 2015,0.3173828125
Thu Apr 09 08:52:14 CDT 2015,0.3020833333333333
Thu Apr 09 08:52:17 CDT 2015,3.09765625
Thu Apr 09 08:52:18 CDT 2015,0.306640625
Thu Apr 09 08:52:19 CDT 2015,0.39453125
Thu Apr 09 08:52:20 CDT 2015,1.19140625
Thu Apr 09 08:52:21 CDT 2015,0.49609375
Thu Apr 09 08:52:23 CDT 2015,2.03515625
Thu Apr 09 08:52:24 CDT 2015,0.30859375
Thu Apr 09 08:52:25 CDT 2015,0.56640625
Thu Apr 09 08:52:26 CDT 2015,1.44140625
Thu Apr 09 08:52:27 CDT 2015,0.4375
Thu Apr 09 08:52:29 CDT 2015,0.888671875
Thu Apr 09 08:52:32 CDT 2015,1.759765625
Thu Apr 09 08:52:33 CDT 2015,0.3020833333333333
Thu Apr 09 08:52:34 CDT 2015,0.2903645833333333
Thu Apr 09 08:52:36 CDT 2015,1.5390625
Thu Apr 09 08:52:39 CDT 2015,1.2161458333333333
Thu Apr 09 08:52:40 CDT 2015,0.375
Thu Apr 09 08:52:41 CDT 2015,0.52734375
Thu Apr 09 08:52:42 CDT 2015,0.638671875
Thu Apr 09 08:52:44 CDT 2015,1.12890625
Thu Apr 09 08:52:45 CDT 2015,0.3046875
Thu Apr 09 08:52:46 CDT 2015,1.44921875
Thu Apr 09 08:52:48 CDT 2015,2.4375
Thu Apr 09 08:52:49 CDT 2015,0.3229166666666667
Thu Apr 09 08:52:51 CDT 2015,2.03125
Thu Apr 09 08:52:52 CDT 2015,0.2721354166666667
Thu Apr 09 08:52:53 CDT 2015,0.3919270833333333
Thu Apr 09 08:52:54 CDT 2015,0.44921875
Thu Apr 09 08:52:55 CDT 2015,0.3151041666666667
Thu Apr 09 08:52:56 CDT 2015,0.5546875
Thu Apr 09 08:52:57 CDT 2015,0.26953125
Thu Apr 09 08:52:58 CDT 2015,0.59765625
Thu Apr 09 08:52:59 CDT 2015,0.291015625
Thu Apr 09 08:53:00 CDT 2015,0.99609375
Thu Apr 09 08:53:02 CDT 2015,1.859375
Thu Apr 09 08:53:04 CDT 2015,1.244140625
Thu Apr 09 08:53:05 CDT 2015,0.3151041666666667
Thu Apr 09 08:53:07 CDT 2015,1.083984375
Thu Apr 09 08:53:08 CDT 2015,0.72265625
Thu Apr 09 08:53:10 CDT 2015,1.142578125
Thu Apr 09 08:53:11 CDT 2015,0.26953125
Thu Apr 09 08:53:13 CDT 2015,0.86328125
Thu Apr 09 08:53:14 CDT 2015,0.50390625
Thu Apr 09 08:53:15 CDT 2015,0.279296875
Thu Apr 09 08:53:16 CDT 2015,0.78125
Thu Apr 09 08:53:18 CDT 2015,1.890625
Thu Apr 09 08:53:19 CDT 2015,1.7890625
Thu Apr 09 08:53:22 CDT 2015,1.525390625
Thu Apr 09 08:53:23 CDT 2015,0.26953125
Thu Apr 09 08:53:25 CDT 2015,1.69140625
Thu Apr 09 08:53:26 CDT 2015,0.5
Thu Apr 09 08:53:27 CDT 2015,0.443359375
Thu Apr 09 08:53:30 CDT 2015,2.796875
Thu Apr 09 08:53:31 CDT 2015,0.31640625
Thu Apr 09 08:53:32 CDT 2015,0.921875
Thu Apr 09 08:53:33 CDT 2015,0.51953125
Thu Apr 09 08:53:34 CDT 2015,0.33984375
Thu Apr 09 08:53:35 CDT 2015,0.26953125
Thu Apr 09 08:53:37 CDT 2015,1.33984375
Thu Apr 09 08:53:38 CDT 2015,0.26953125
Thu Apr 09 08:53:39 CDT 2015,1.16796875
Thu Apr 09 08:53:40 CDT 2015,1.234375
Thu Apr 09 08:53:41 CDT 2015,0.45703125
Thu Apr 09 08:53:44 CDT 2015,0.953125
Thu Apr 09 08:53:45 CDT 2015,0.44921875
Thu Apr 09 08:53:46 CDT 2015,0.359375
Thu Apr 09 08:53:48 CDT 2015,2.9296875
Thu Apr 09 08:53:49 CDT 2015,0.76171875
Thu Apr 09 08:53:50 CDT 2015,0.57421875
Thu Apr 09 08:53:51 CDT 2015,1.078125
Thu Apr 09 08:53:52 CDT 2015,0.400390625
Thu Apr 09 08:53:55 CDT 2015,2.31640625
Thu Apr 09 08:53:57 CDT 2015,1.4453125
Thu Apr 09 08:53:58 CDT 2015,0.98828125
Thu Apr 09 08:54:06 CDT 2015,3.99609375
Thu Apr 09 08:54:07 CDT 2015,0.546875
Thu Apr 09 08:54:08 CDT 2015,0.35546875
Thu Apr 09 08:54:09 CDT 2015,1.14453125
Thu Apr 09 08:54:10 CDT 2015,0.322265625
Thu Apr 09 08:54:12 CDT 2015,0.80859375
Thu Apr 09 08:54:13 CDT 2015,0.439453125
Thu Apr 09 08:54:15 CDT 2015,2.1484375
Thu Apr 09 08:54:16 CDT 2015,0.296875
Thu Apr 09 08:54:17 CDT 2015,0.6640625
Thu Apr 09 08:54:18 CDT 2015,0.3372395833333333
Thu Apr 09 08:54:19 CDT 2015,0.41015625
Thu Apr 09 08:54:21 CDT 2015,2.30859375
Thu Apr 09 08:54:24 CDT 2015,1.349609375
Thu Apr 09 08:54:25 CDT 2015,0.41796875
Thu Apr 09 08:54:26 CDT 2015,0.849609375
Thu Apr 09 08:54:27 CDT 2015,0.388671875
Thu Apr 09 08:54:28 CDT 2015,0.49609375
Thu Apr 09 08:54:29 CDT 2015,1.05859375
Thu Apr 09 08:54:30 CDT 2015,1.375
Thu Apr 09 08:54:31 CDT 2015,0.6484375
Thu Apr 09 08:54:32 CDT 2015,0.99609375
Thu Apr 09 08:54:33 CDT 2015,0.51953125
Thu Apr 09 08:54:36 CDT 2015,1.625
Thu Apr 09 08:54:39 CDT 2015,1.65625
Thu Apr 09 08:54:40 CDT 2015,0.42578125
Thu Apr 09 08:54:41 CDT 2015,1.69140625
Thu Apr 09 08:54:42 CDT 2015,0.66796875
Thu Apr 09 08:54:43 CDT 2015,0.50390625
Thu Apr 09 08:54:44 CDT 2015,1.21484375
Thu Apr 09 08:54:45 CDT 2015,0.8515625
Thu Apr 09 08:54:47 CDT 2015,1.3671875
Thu Apr 09 08:54:48 CDT 2015,0.306640625
Thu Apr 09 08:54:52 CDT 2015,3.99609375
Thu Apr 09 08:54:53 CDT 2015,0.734375
Thu Apr 09 08:54:54 CDT 2015,0.71484375
Thu Apr 09 08:54:55 CDT 2015,0.5572916666666666
Thu Apr 09 08:54:58 CDT 2015,1.48046875
Thu Apr 09 08:54:59 CDT 2015,0.36328125
Thu Apr 09 08:55:03 CDT 2015,3.9375
Thu Apr 09 08:55:04 CDT 2015,0.62109375
Thu Apr 09 08:55:05 CDT 2015,0.33203125
Thu Apr 09 08:55:06 CDT 2015,0.328125
Thu Apr 09 08:55:07 CDT 2015,0.26953125
Thu Apr 09 08:55:08 CDT 2015,0.5390625
Thu Apr 09 08:55:10 CDT 2015,1.7109375
Thu Apr 09 08:55:12 CDT 2015,2.12890625
Thu Apr 09 08:55:13 CDT 2015,0.65234375
Thu Apr 09 08:55:16 CDT 2015,1.2643229166666667
Thu Apr 09 08:55:18 CDT 2015,1.1796875
Thu Apr 09 08:55:19 CDT 2015,0.52734375
Thu Apr 09 08:55:20 CDT 2015,1.1484375
Thu Apr 09 08:55:21 CDT 2015,0.36328125
Thu Apr 09 08:55:23 CDT 2015,1.36328125
Thu Apr 09 08:55:24 CDT 2015,0.546875
Thu Apr 09 08:55:27 CDT 2015,1.1588541666666667
Thu Apr 09 08:55:29 CDT 2015,1.7421875
Thu Apr 09 08:55:32 CDT 2015,1.62890625
Thu Apr 09 08:55:33 CDT 2015,0.28515625
Thu Apr 09 08:55:34 CDT 2015,0.3268229166666667
Thu Apr 09 08:55:35 CDT 2015,0.365234375
Thu Apr 09 08:55:37 CDT 2015,2.30078125
Thu Apr 09 08:55:38 CDT 2015,0.572265625
Thu Apr 09 08:55:39 CDT 2015,0.359375
Thu Apr 09 08:55:44 CDT 2015,1.6184895833333333
Thu Apr 09 08:56:55 CDT 2015,1.5325520833333333
Thu Apr 09 08:56:56 CDT 2015,0.765625
Thu Apr 09 08:56:58 CDT 2015,0.806640625
Thu Apr 09 08:56:59 CDT 2015,0.5052083333333334
Thu Apr 09 08:57:00 CDT 2015,0.2734375
Thu Apr 09 08:57:01 CDT 2015,0.337890625
Thu Apr 09 08:57:05 CDT 2015,1.4895833333333333
Thu Apr 09 08:57:06 CDT 2015,0.55078125
Thu Apr 09 08:57:07 CDT 2015,1.3125
Thu Apr 09 08:57:08 CDT 2015,1.078125
Thu Apr 09 08:57:09 CDT 2015,0.302734375
Thu Apr 09 08:57:12 CDT 2015,0.8837890625
Thu Apr 09 08:57:13 CDT 2015,0.5859375
Thu Apr 09 08:57:14 CDT 2015,1.01171875
Thu Apr 09 08:57:16 CDT 2015,1.08203125
Thu Apr 09 08:57:18 CDT 2015,1.06640625
Thu Apr 09 08:57:19 CDT 2015,0.3580729166666667
Thu Apr 09 08:57:20 CDT 2015,0.3515625
Thu Apr 09 08:57:22 CDT 2015,2.07421875
Thu Apr 09 08:57:23 CDT 2015,0.70703125
Thu Apr 09 08:57:25 CDT 2015,1.85546875
Thu Apr 09 08:57:27 CDT 2015,0.84375
Thu Apr 09 08:57:28 CDT 2015,0.2734375
Thu Apr 09 08:57:30 CDT 2015,0.7265625
Thu Apr 09 08:57:31 CDT 2015,0.43359375
Thu Apr 09 08:57:32 CDT 2015,1.12890625
Thu Apr 09 08:57:33 CDT 2015,1.296875
Thu Apr 09 08:57:34 CDT 2015,0.37109375
Thu Apr 09 08:57:37 CDT 2015,1.689453125
Thu Apr 09 08:57:38 CDT 2015,0.6796875
Thu Apr 09 08:57:39 CDT 2015,1.15625
Thu Apr 09 08:57:40 CDT 2015,0.5221354166666666
Thu Apr 09 08:57:41 CDT 2015,0.29296875
Thu Apr 09 08:57:42 CDT 2015,0.859375
Thu Apr 09 08:57:44 CDT 2015,1.39453125
Thu Apr 09 08:57:45 CDT 2015,0.400390625
Thu Apr 09 08:57:46 CDT 2015,0.33203125
Thu Apr 09 08:57:48 CDT 2015,0.8997395833333334
Thu Apr 09 08:57:49 CDT 2015,0.26953125
Thu Apr 09 08:57:50 CDT 2015,0.95703125
Thu Apr 09 08:57:51 CDT 2015,0.73046875
Thu Apr 09 08:57:52 CDT 2015,0.3307291666666667
Thu Apr 09 08:57:56 CDT 2015,1.935546875
Thu Apr 09 08:57:58 CDT 2015,1.953125
Thu Apr 09 08:58:00 CDT 2015,1.146484375
Thu Apr 09 08:58:01 CDT 2015,0.40234375
Thu Apr 09 08:58:02 CDT 2015,0.27734375
Thu Apr 09 08:58:03 CDT 2015,1.2734375
Thu Apr 09 08:58:04 CDT 2015,0.4244791666666667
Thu Apr 09 08:58:05 CDT 2015,0.578125
Thu Apr 09 08:58:06 CDT 2015,0.75390625
Thu Apr 09 08:58:09 CDT 2015,3.13671875
Thu Apr 09 08:58:10 CDT 2015,0.2903645833333333
Thu Apr 09 08:58:11 CDT 2015,0.408203125
Thu Apr 09 08:58:12 CDT 2015,0.50390625
Thu Apr 09 08:58:15 CDT 2015,1.861328125
Thu Apr 09 08:58:16 CDT 2015,0.3723958333333333
Thu Apr 09 08:58:18 CDT 2015,1.0
Thu Apr 09 08:58:19 CDT 2015,0.3984375
Thu Apr 09 08:58:21 CDT 2015,2.125
Thu Apr 09 08:58:23 CDT 2015,0.6692708333333334
Thu Apr 09 08:58:24 CDT 2015,0.2916666666666667
Thu Apr 09 08:58:26 CDT 2015,2.31640625
Thu Apr 09 08:58:27 CDT 2015,0.47265625
Thu Apr 09 08:58:28 CDT 2015,0.30078125
Thu Apr 09 08:58:29 CDT 2015,0.4518229166666667
Thu Apr 09 08:58:32 CDT 2015,1.34765625
Thu Apr 09 08:58:33 CDT 2015,0.5625
Thu Apr 09 08:58:34 CDT 2015,0.67578125
Thu Apr 09 08:58:36 CDT 2015,0.79296875
Thu Apr 09 08:58:39 CDT 2015,0.9908854166666666
Thu Apr 09 08:58:40 CDT 2015,0.4049479166666667
Thu Apr 09 08:58:42 CDT 2015,1.94140625
Thu Apr 09 08:58:44 CDT 2015,0.982421875
Thu Apr 09 08:58:45 CDT 2015,0.31640625
Thu Apr 09 08:58:46 CDT 2015,0.4947916666666667
Thu Apr 09 08:58:47 CDT 2015,0.396484375
Thu Apr 09 08:58:48 CDT 2015,0.828125
Thu Apr 09 08:58:49 CDT 2015,0.5625
Thu Apr 09 08:58:50 CDT 2015,0.26953125
Thu Apr 09 08:58:51 CDT 2015,0.26953125
Thu Apr 09 08:58:53 CDT 2015,0.720703125
Thu Apr 09 08:58:54 CDT 2015,0.58984375
Thu Apr 09 08:58:56 CDT 2015,1.90234375
Thu Apr 09 08:58:59 CDT 2015,1.685546875
Thu Apr 09 08:59:00 CDT 2015,0.2822265625
Thu Apr 09 08:59:01 CDT 2015,0.4140625
Thu Apr 09 08:59:03 CDT 2015,1.240234375
Thu Apr 09 08:59:05 CDT 2015,0.982421875
Thu Apr 09 08:59:07 CDT 2015,0.6966145833333334
Thu Apr 09 08:59:08 CDT 2015,0.26953125
